customer_id,name,age,gender,phone_number,city,building_name,address_landmark,loyalty_tier,loyalty_points,device_preference,total_spend,items_purchased,average_rating,days_since_last_purchase,satisfaction,purchase_history
259,Priya Gupta,41,Female,9000000158,Srinagar,,,Bronze,151,web,1450.0,1,3.6,39,Unsatisfied,"[{'order_id': 'ORD000161', 'sku': 'SKU000696', 'qty': 1, 'amount': 1450.0, 'date': '2025-11-19', 'rating': 3.4}]"
260,Rajat Mehta,28,Male,9000000159,Visakhapatnam,,,Silver,2582,mobile,20308.1,4,4.9,10,Satisfied,"[{'order_id': 'ORD000328', 'sku': 'SKU000479', 'qty': 2, 'amount': 2340.0, 'date': '2025-11-19', 'rating': 4.9}, {'order_id': 'ORD000420', 'sku': 'SKU000872', 'qty': 2, 'amount': 4480.0, 'date': '2025-11-23', 'rating': 4.1}, {'order_id': 'ORD000647', 'sku': 'SKU000560', 'qty': 3, 'amount': 4710.0, 'date': '2025-11-21', 'rating': 3.8}, {'order_id': 'ORD000647', 'sku': 'SKU000147', 'qty': 2, 'amount': 8778.1, 'date': '2025-11-21', 'rating': 4.5}]"
261,Kunal Joshi,32,Male,9000000160,Vasai-Virar,,,Bronze,654,web,44400.48,8,3.8,33,Unsatisfied,"[{'order_id': 'ORD000192', 'sku': 'SKU000658', 'qty': 3, 'amount': 6030.0, 'date': '2025-11-30', 'rating': 4.2}, {'order_id': 'ORD000192', 'sku': 'SKU000107', 'qty': 2, 'amount': 6349.68, 'date': '2025-11-30', 'rating': 4.0}, {'order_id': 'ORD000435', 'sku': 'SKU000280', 'qty': 2, 'amount': 5756.2, 'date': '2025-11-20', 'rating': 3.3}, {'order_id': 'ORD000435', 'sku': 'SKU000278', 'qty': 3, 'amount': 10724.34, 'date': '2025-11-20', 'rating': 4.6}, {'order_id': 'ORD000435', 'sku': 'SKU000181', 'qty': 2, 'amount': 5900.16, 'date': '2025-11-20', 'rating': 4.2}, {'order_id': 'ORD000743', 'sku': 'SKU000788', 'qty': 1, 'amount': 1650.0, 'date': '2025-11-10', 'rating': 4.1}, {'order_id': 'ORD000743', 'sku': 'SKU000195', 'qty': 3, 'amount': 4071.3900000000003, 'date': '2025-11-10', 'rating': 3.0}, {'order_id': 'ORD000895', 'sku': 'SKU000171', 'qty': 1, 'amount': 3918.71, 'date': '2025-11-15', 'rating': 3.0}]"
262,Meera Verma,36,Female,9000000161,Jabalpur,,,Bronze,129,mobile,41220.44,13,3.1,19,Neutral,"[{'order_id': 'ORD000231', 'sku': 'SKU000214', 'qty': 2, 'amount': 7608.54, 'date': '2025-11-27', 'rating': 4.9}, {'order_id': 'ORD000434', 'sku': 'SKU000699', 'qty': 2, 'amount': 2760.0, 'date': '2025-11-25', 'rating': 4.9}, {'order_id': 'ORD000434', 'sku': 'SKU000298', 'qty': 1, 'amount': 2492.23, 'date': '2025-11-25', 'rating': 4.6}, {'order_id': 'ORD000434', 'sku': 'SKU000491', 'qty': 1, 'amount': 730.0, 'date': '2025-11-25', 'rating': 3.4}, {'order_id': 'ORD000579', 'sku': 'SKU000654', 'qty': 2, 'amount': 2280.0, 'date': '2025-12-03', 'rating': 3.3}, {'order_id': 'ORD000844', 'sku': 'SKU000568', 'qty': 1, 'amount': 3080.0, 'date': '2025-11-22', 'rating': 3.4}, {'order_id': 'ORD000844', 'sku': 'SKU000467', 'qty': 2, 'amount': 2020.0, 'date': '2025-11-22', 'rating': 4.9}, {'order_id': 'ORD000844', 'sku': 'SKU000253', 'qty': 2, 'amount': 3041.84, 'date': '2025-11-22', 'rating': 4.9}, {'order_id': 'ORD000844', 'sku': 'SKU000619', 'qty': 3, 'amount': 2820.0, 'date': '2025-11-22', 'rating': 4.1}, {'order_id': 'ORD000850', 'sku': 'SKU000492', 'qty': 2, 'amount': 4780.0, 'date': '2025-11-16', 'rating': 4.4}, {'order_id': 'ORD000850', 'sku': 'SKU000341', 'qty': 2, 'amount': 5800.0, 'date': '2025-11-16', 'rating': 4.2}, {'order_id': 'ORD000850', 'sku': 'SKU000154', 'qty': 1, 'amount': 2021.27, 'date': '2025-11-16', 'rating': 4.5}, {'order_id': 'ORD000850', 'sku': 'SKU000223', 'qty': 3, 'amount': 1786.56, 'date': '2025-11-16', 'rating': 4.1}]"
263,Aanya Joshi,30,Female,9000000162,Thane,,,Silver,1966,mobile,17560.0,5,4.5,20,Satisfied,"[{'order_id': 'ORD000261', 'sku': 'SKU000357', 'qty': 3, 'amount': 2940.0, 'date': '2025-11-12', 'rating': 4.8}, {'order_id': 'ORD000345', 'sku': 'SKU000359', 'qty': 2, 'amount': 4560.0, 'date': '2025-11-08', 'rating': 4.4}, {'order_id': 'ORD000474', 'sku': 'SKU000398', 'qty': 1, 'amount': 2380.0, 'date': '2025-11-12', 'rating': 3.5}, {'order_id': 'ORD000474', 'sku': 'SKU000871', 'qty': 3, 'amount': 4020.0, 'date': '2025-11-12', 'rating': 4.5}, {'order_id': 'ORD000474', 'sku': 'SKU000368', 'qty': 3, 'amount': 3660.0, 'date': '2025-11-12', 'rating': 4.2}]"
264,Rohan Verma,33,Male,9000000163,Patna,,,Bronze,724,mobile,13829.01,3,4.2,14,Satisfied,"[{'order_id': 'ORD000037', 'sku': 'SKU000077', 'qty': 3, 'amount': 10439.01, 'date': '2025-11-13', 'rating': 4.0}, {'order_id': 'ORD000096', 'sku': 'SKU000596', 'qty': 1, 'amount': 1290.0, 'date': '2025-12-05', 'rating': 4.8}, {'order_id': 'ORD000398', 'sku': 'SKU000327', 'qty': 2, 'amount': 2100.0, 'date': '2025-11-23', 'rating': 3.8}]"
265,Isha Reddy,42,Female,9000000164,Hyderabad,,,Bronze,243,mobile,38283.95,10,3.5,37,Unsatisfied,"[{'order_id': 'ORD000108', 'sku': 'SKU000784', 'qty': 2, 'amount': 2640.0, 'date': '2025-11-18', 'rating': 4.8}, {'order_id': 'ORD000108', 'sku': 'SKU000849', 'qty': 2, 'amount': 6420.0, 'date': '2025-11-18', 'rating': 3.4}, {'order_id': 'ORD000329', 'sku': 'SKU000397', 'qty': 1, 'amount': 1530.0, 'date': '2025-11-26', 'rating': 3.3}, {'order_id': 'ORD000329', 'sku': 'SKU000146', 'qty': 3, 'amount': 11713.95, 'date': '2025-11-26', 'rating': 4.9}, {'order_id': 'ORD000782', 'sku': 'SKU000812', 'qty': 2, 'amount': 2860.0, 'date': '2025-11-07', 'rating': 4.8}, {'order_id': 'ORD000782', 'sku': 'SKU000584', 'qty': 1, 'amount': 1900.0, 'date': '2025-11-07', 'rating': 3.7}, {'order_id': 'ORD000823', 'sku': 'SKU000768', 'qty': 2, 'amount': 3180.0, 'date': '2025-11-08', 'rating': 4.0}, {'order_id': 'ORD000823', 'sku': 'SKU000710', 'qty': 1, 'amount': 1640.0, 'date': '2025-11-08', 'rating': 4.0}, {'order_id': 'ORD000823', 'sku': 'SKU000850', 'qty': 2, 'amount': 4060.0, 'date': '2025-11-08', 'rating': 3.9}, {'order_id': 'ORD000823', 'sku': 'SKU000711', 'qty': 2, 'amount': 2340.0, 'date': '2025-11-08', 'rating': 3.8}]"
266,Aditya Mehta,29,Male,9000000165,Amritsar,,,Silver,1527,whatsapp,38359.81,10,4.7,10,Satisfied,"[{'order_id': 'ORD000062', 'sku': 'SKU000410', 'qty': 1, 'amount': 740.0, 'date': '2025-12-01', 'rating': 4.9}, {'order_id': 'ORD000062', 'sku': 'SKU000679', 'qty': 2, 'amount': 3460.0, 'date': '2025-12-01', 'rating': 4.3}, {'order_id': 'ORD000062', 'sku': 'SKU000264', 'qty': 2, 'amount': 1737.84, 'date': '2025-12-01', 'rating': 3.8}, {'order_id': 'ORD000062', 'sku': 'SKU000080', 'qty': 3, 'amount': 11575.289999999999, 'date': '2025-12-01', 'rating': 4.7}, {'order_id': 'ORD000327', 'sku': 'SKU000735', 'qty': 2, 'amount': 1520.0, 'date': '2025-11-27', 'rating': 4.1}, {'order_id': 'ORD000327', 'sku': 'SKU000470', 'qty': 3, 'amount': 2910.0, 'date': '2025-11-27', 'rating': 4.9}, {'order_id': 'ORD000327', 'sku': 'SKU000805', 'qty': 3, 'amount': 5190.0, 'date': '2025-11-27', 'rating': 4.1}, {'order_id': 'ORD000327', 'sku': 'SKU000875', 'qty': 1, 'amount': 1420.0, 'date': '2025-11-27', 'rating': 4.1}, {'order_id': 'ORD000683', 'sku': 'SKU000219', 'qty': 3, 'amount': 8836.68, 'date': '2025-11-28', 'rating': 3.9}, {'order_id': 'ORD000763', 'sku': 'SKU000828', 'qty': 1, 'amount': 970.0, 'date': '2025-12-04', 'rating': 3.8}]"
267,Vikram Joshi,26,Male,9000000166,Vadodara,,,Bronze,375,mobile,33420.42,7,3.9,47,Unsatisfied,"[{'order_id': 'ORD000138', 'sku': 'SKU000257', 'qty': 1, 'amount': 3194.05, 'date': '2025-12-06', 'rating': 3.5}, {'order_id': 'ORD000138', 'sku': 'SKU000219', 'qty': 3, 'amount': 8836.68, 'date': '2025-12-06', 'rating': 3.9}, {'order_id': 'ORD000138', 'sku': 'SKU000253', 'qty': 2, 'amount': 3041.84, 'date': '2025-12-06', 'rating': 4.9}, {'order_id': 'ORD000138', 'sku': 'SKU000228', 'qty': 1, 'amount': 4293.69, 'date': '2025-12-06', 'rating': 4.8}, {'order_id': 'ORD000337', 'sku': 'SKU000338', 'qty': 2, 'amount': 2460.0, 'date': '2025-11-19', 'rating': 3.7}, {'order_id': 'ORD000364', 'sku': 'SKU000754', 'qty': 2, 'amount': 7660.0, 'date': '2025-11-26', 'rating': 4.3}, {'order_id': 'ORD000364', 'sku': 'SKU000012', 'qty': 2, 'amount': 3934.16, 'date': '2025-11-26', 'rating': 3.0}]"
268,Meera Khan,38,Female,9000000167,Surat,,,Bronze,47,web,19286.38,6,3.2,24,Neutral,"[{'order_id': 'ORD000744', 'sku': 'SKU000575', 'qty': 2, 'amount': 4640.0, 'date': '2025-11-27', 'rating': 4.4}, {'order_id': 'ORD000744', 'sku': 'SKU000673', 'qty': 1, 'amount': 1450.0, 'date': '2025-11-27', 'rating': 3.9}, {'order_id': 'ORD000744', 'sku': 'SKU000628', 'qty': 3, 'amount': 4770.0, 'date': '2025-11-27', 'rating': 3.9}, {'order_id': 'ORD000744', 'sku': 'SKU000258', 'qty': 2, 'amount': 2863.56, 'date': '2025-11-27', 'rating': 3.6}, {'order_id': 'ORD000909', 'sku': 'SKU000013', 'qty': 1, 'amount': 2742.82, 'date': '2025-11-08', 'rating': 3.0}, {'order_id': 'ORD000909', 'sku': 'SKU000652', 'qty': 2, 'amount': 2820.0, 'date': '2025-11-08', 'rating': 4.6}]"
269,Sara Singh,32,Female,9000000168,Bhopal,,,Silver,1833,mobile,40552.94,9,4.4,22,Satisfied,"[{'order_id': 'ORD000006', 'sku': 'SKU000538', 'qty': 3, 'amount': 5250.0, 'date': '2025-11-23', 'rating': 3.1}, {'order_id': 'ORD000006', 'sku': 'SKU000793', 'qty': 2, 'amount': 3060.0, 'date': '2025-11-23', 'rating': 3.4}, {'order_id': 'ORD000066', 'sku': 'SKU000897', 'qty': 2, 'amount': 4900.0, 'date': '2025-11-10', 'rating': 3.7}, {'order_id': 'ORD000066', 'sku': 'SKU000092', 'qty': 1, 'amount': 3972.38, 'date': '2025-11-10', 'rating': 4.5}, {'order_id': 'ORD000078', 'sku': 'SKU000117', 'qty': 3, 'amount': 7679.37, 'date': '2025-11-18', 'rating': 4.6}, {'order_id': 'ORD000078', 'sku': 'SKU000501', 'qty': 2, 'amount': 2160.0, 'date': '2025-11-18', 'rating': 3.8}, {'order_id': 'ORD000410', 'sku': 'SKU000044', 'qty': 1, 'amount': 4741.19, 'date': '2025-11-22', 'rating': 3.8}, {'order_id': 'ORD000410', 'sku': 'SKU000843', 'qty': 3, 'amount': 3960.0, 'date': '2025-11-22', 'rating': 4.3}, {'order_id': 'ORD000410', 'sku': 'SKU000647', 'qty': 3, 'amount': 4830.0, 'date': '2025-11-22', 'rating': 4.5}]"
270,Krishna Desai,34,Male,9000000169,Jaipur,,,Bronze,817,mobile,1430.0,1,4.1,17,Neutral,"[{'order_id': 'ORD000278', 'sku': 'SKU000354', 'qty': 1, 'amount': 1430.0, 'date': '2025-12-06', 'rating': 4.5}]"
271,Kavya Gupta,43,Female,9000000170,Ranchi,,,Bronze,214,mobile,61095.64,16,3.3,40,Unsatisfied,"[{'order_id': 'ORD000031', 'sku': 'SKU000699', 'qty': 2, 'amount': 2760.0, 'date': '2025-12-06', 'rating': 4.9}, {'order_id': 'ORD000031', 'sku': 'SKU000404', 'qty': 3, 'amount': 5280.0, 'date': '2025-12-06', 'rating': 4.5}, {'order_id': 'ORD000031', 'sku': 'SKU000100', 'qty': 1, 'amount': 1357.52, 'date': '2025-12-06', 'rating': 4.9}, {'order_id': 'ORD000031', 'sku': 'SKU000182', 'qty': 2, 'amount': 9362.72, 'date': '2025-12-06', 'rating': 4.2}, {'order_id': 'ORD000326', 'sku': 'SKU000704', 'qty': 3, 'amount': 3120.0, 'date': '2025-11-11', 'rating': 3.0}, {'order_id': 'ORD000394', 'sku': 'SKU000420', 'qty': 1, 'amount': 1760.0, 'date': '2025-11-29', 'rating': 3.2}, {'order_id': 'ORD000394', 'sku': 'SKU000351', 'qty': 2, 'amount': 3380.0, 'date': '2025-11-29', 'rating': 4.1}, {'order_id': 'ORD000394', 'sku': 'SKU000076', 'qty': 3, 'amount': 4190.61, 'date': '2025-11-29', 'rating': 4.0}, {'order_id': 'ORD000394', 'sku': 'SKU000123', 'qty': 3, 'amount': 8598.69, 'date': '2025-11-29', 'rating': 4.3}, {'order_id': 'ORD000567', 'sku': 'SKU000649', 'qty': 1, 'amount': 1600.0, 'date': '2025-11-09', 'rating': 4.5}, {'order_id': 'ORD000637', 'sku': 'SKU000139', 'qty': 1, 'amount': 2095.06, 'date': '2025-11-18', 'rating': 3.4}, {'order_id': 'ORD000637', 'sku': 'SKU000892', 'qty': 3, 'amount': 7470.0, 'date': '2025-11-18', 'rating': 4.3}, {'order_id': 'ORD000637', 'sku': 'SKU000750', 'qty': 3, 'amount': 4470.0, 'date': '2025-11-18', 'rating': 3.3}, {'order_id': 'ORD000797', 'sku': 'SKU000223', 'qty': 2, 'amount': 1191.04, 'date': '2025-11-15', 'rating': 4.1}, {'order_id': 'ORD000797', 'sku': 'SKU000745', 'qty': 3, 'amount': 2880.0, 'date': '2025-11-15', 'rating': 3.5}, {'order_id': 'ORD000797', 'sku': 'SKU000490', 'qty': 1, 'amount': 1580.0, 'date': '2025-11-15', 'rating': 3.2}]"
272,Rohit Reddy,30,Male,9000000171,Ghaziabad,,,Silver,2917,mobile,4903.53,1,4.8,12,Satisfied,"[{'order_id': 'ORD000643', 'sku': 'SKU000034', 'qty': 1, 'amount': 4903.53, 'date': '2025-11-11', 'rating': 4.9}]"
273,Karan Verma,27,Male,9000000172,Varanasi,,,Bronze,716,mobile,7819.44,2,4.0,53,Unsatisfied,"[{'order_id': 'ORD000538', 'sku': 'SKU000649', 'qty': 2, 'amount': 3200.0, 'date': '2025-11-12', 'rating': 4.5}, {'order_id': 'ORD000626', 'sku': 'SKU000003', 'qty': 1, 'amount': 4619.44, 'date': '2025-11-29', 'rating': 3.0}]"
274,Kavya Sharma,37,Female,9000000173,Ranchi,,,Bronze,246,web,43482.35,11,3.4,23,Neutral,"[{'order_id': 'ORD000118', 'sku': 'SKU000848', 'qty': 2, 'amount': 4380.0, 'date': '2025-11-25', 'rating': 4.9}, {'order_id': 'ORD000118', 'sku': 'SKU000434', 'qty': 2, 'amount': 2380.0, 'date': '2025-11-25', 'rating': 4.6}, {'order_id': 'ORD000118', 'sku': 'SKU000143', 'qty': 3, 'amount': 10925.61, 'date': '2025-11-25', 'rating': 3.7}, {'order_id': 'ORD000118', 'sku': 'SKU000775', 'qty': 1, 'amount': 1460.0, 'date': '2025-11-25', 'rating': 4.6}, {'order_id': 'ORD000670', 'sku': 'SKU000433', 'qty': 2, 'amount': 1880.0, 'date': '2025-12-06', 'rating': 3.6}, {'order_id': 'ORD000670', 'sku': 'SKU000538', 'qty': 1, 'amount': 1750.0, 'date': '2025-12-06', 'rating': 3.1}, {'order_id': 'ORD000670', 'sku': 'SKU000104', 'qty': 2, 'amount': 7656.74, 'date': '2025-12-06', 'rating': 3.1}, {'order_id': 'ORD000670', 'sku': 'SKU000412', 'qty': 1, 'amount': 1070.0, 'date': '2025-12-06', 'rating': 4.1}, {'order_id': 'ORD000762', 'sku': 'SKU000384', 'qty': 3, 'amount': 4560.0, 'date': '2025-12-05', 'rating': 3.4}, {'order_id': 'ORD000762', 'sku': 'SKU000689', 'qty': 2, 'amount': 2820.0, 'date': '2025-12-05', 'rating': 3.1}, {'order_id': 'ORD000762', 'sku': 'SKU000561', 'qty': 2, 'amount': 4600.0, 'date': '2025-12-05', 'rating': 3.3}]"
275,Meera Khan,31,Female,9000000174,Ahmedabad,,,Silver,1695,mobile,52305.08,8,4.5,27,Satisfied,"[{'order_id': 'ORD000212', 'sku': 'SKU000364', 'qty': 1, 'amount': 1110.0, 'date': '2025-11-27', 'rating': 3.2}, {'order_id': 'ORD000212', 'sku': 'SKU000227', 'qty': 3, 'amount': 10905.72, 'date': '2025-11-27', 'rating': 3.8}, {'order_id': 'ORD000212', 'sku': 'SKU000155', 'qty': 3, 'amount': 7459.41, 'date': '2025-11-27', 'rating': 3.0}, {'order_id': 'ORD000212', 'sku': 'SKU000168', 'qty': 1, 'amount': 2881.7, 'date': '2025-11-27', 'rating': 4.2}, {'order_id': 'ORD000244', 'sku': 'SKU000084', 'qty': 2, 'amount': 6269.36, 'date': '2025-11-14', 'rating': 3.2}, {'order_id': 'ORD000244', 'sku': 'SKU000032', 'qty': 3, 'amount': 12838.89, 'date': '2025-11-14', 'rating': 3.6}, {'order_id': 'ORD000244', 'sku': 'SKU000682', 'qty': 3, 'amount': 7860.0, 'date': '2025-11-14', 'rating': 3.2}, {'order_id': 'ORD000414', 'sku': 'SKU000787', 'qty': 2, 'amount': 2980.0, 'date': '2025-11-19', 'rating': 3.3}]"
276,Kunal Joshi,35,Male,9000000175,Delhi,,,Bronze,335,mobile,26451.28,8,4.3,12,Neutral,"[{'order_id': 'ORD000044', 'sku': 'SKU000369', 'qty': 1, 'amount': 1160.0, 'date': '2025-11-17', 'rating': 3.0}, {'order_id': 'ORD000044', 'sku': 'SKU000362', 'qty': 2, 'amount': 2820.0, 'date': '2025-11-17', 'rating': 4.2}, {'order_id': 'ORD000230', 'sku': 'SKU000239', 'qty': 1, 'amount': 4547.67, 'date': '2025-11-15', 'rating': 3.2}, {'order_id': 'ORD000463', 'sku': 'SKU000063', 'qty': 1, 'amount': 2846.75, 'date': '2025-11-08', 'rating': 4.4}, {'order_id': 'ORD000463', 'sku': 'SKU000517', 'qty': 2, 'amount': 2220.0, 'date': '2025-11-08', 'rating': 3.5}, {'order_id': 'ORD000463', 'sku': 'SKU000531', 'qty': 2, 'amount': 2980.0, 'date': '2025-11-08', 'rating': 3.2}, {'order_id': 'ORD000463', 'sku': 'SKU000783', 'qty': 2, 'amount': 2160.0, 'date': '2025-11-08', 'rating': 4.0}, {'order_id': 'ORD000777', 'sku': 'SKU000080', 'qty': 2, 'amount': 7716.86, 'date': '2025-11-16', 'rating': 4.7}]"
277,Meera Joshi,41,Female,9000000176,Vasai-Virar,,,Bronze,254,mobile,480.25,9,3.6,38,Unsatisfied,"[{'order_id': 'ORD681019', 'sku': 'SKU-1066', 'qty': 1, 'amount': 160.08, 'date': '2025-10-05', 'rating': 3.2}, {'order_id': 'ORD603167', 'sku': 'SKU-1052', 'qty': 1, 'amount': 160.08, 'date': '2025-10-17', 'rating': 2.8}, {'order_id': 'ORD559367', 'sku': 'SKU-1095', 'qty': 1, 'amount': 160.08, 'date': '2025-05-16', 'rating': 4.3}]"
278,Rohit Joshi,28,Male,9000000177,Coimbatore,,,Silver,1453,web,59188.95,19,4.9,9,Satisfied,"[{'order_id': 'ORD000033', 'sku': 'SKU000223', 'qty': 3, 'amount': 1786.56, 'date': '2025-11-13', 'rating': 4.1}, {'order_id': 'ORD000033', 'sku': 'SKU000842', 'qty': 3, 'amount': 3270.0, 'date': '2025-11-13', 'rating': 3.9}, {'order_id': 'ORD000033', 'sku': 'SKU000501', 'qty': 3, 'amount': 3240.0, 'date': '2025-11-13', 'rating': 3.8}, {'order_id': 'ORD000033', 'sku': 'SKU000428', 'qty': 1, 'amount': 1160.0, 'date': '2025-11-13', 'rating': 4.7}, {'order_id': 'ORD000166', 'sku': 'SKU000480', 'qty': 3, 'amount': 3600.0, 'date': '2025-11-27', 'rating': 4.3}, {'order_id': 'ORD000166', 'sku': 'SKU000750', 'qty': 2, 'amount': 2980.0, 'date': '2025-11-27', 'rating': 3.3}, {'order_id': 'ORD000166', 'sku': 'SKU000621', 'qty': 2, 'amount': 3040.0, 'date': '2025-11-27', 'rating': 3.4}, {'order_id': 'ORD000166', 'sku': 'SKU000538', 'qty': 3, 'amount': 5250.0, 'date': '2025-11-27', 'rating': 3.1}, {'order_id': 'ORD000207', 'sku': 'SKU000493', 'qty': 2, 'amount': 3960.0, 'date': '2025-11-26', 'rating': 4.6}, {'order_id': 'ORD000207', 'sku': 'SKU000145', 'qty': 1, 'amount': 1154.88, 'date': '2025-11-26', 'rating': 4.5}, {'order_id': 'ORD000451', 'sku': 'SKU000113', 'qty': 1, 'amount': 2721.37, 'date': '2025-11-08', 'rating': 3.7}, {'order_id': 'ORD000451', 'sku': 'SKU000788', 'qty': 2, 'amount': 3300.0, 'date': '2025-11-08', 'rating': 4.1}, {'order_id': 'ORD000602', 'sku': 'SKU000176', 'qty': 2, 'amount': 3071.3, 'date': '2025-11-24', 'rating': 4.5}, {'order_id': 'ORD000674', 'sku': 'SKU000777', 'qty': 3, 'amount': 4980.0, 'date': '2025-11-29', 'rating': 3.0}, {'order_id': 'ORD000674', 'sku': 'SKU000532', 'qty': 1, 'amount': 1580.0, 'date': '2025-11-29', 'rating': 3.8}, {'order_id': 'ORD000674', 'sku': 'SKU000327', 'qty': 3, 'amount': 3150.0, 'date': '2025-11-29', 'rating': 3.8}, {'order_id': 'ORD000689', 'sku': 'SKU000768', 'qty': 1, 'amount': 1590.0, 'date': '2025-11-11', 'rating': 4.0}, {'order_id': 'ORD000717', 'sku': 'SKU000589', 'qty': 1, 'amount': 2850.0, 'date': '2025-11-14', 'rating': 3.0}, {'order_id': 'ORD000717', 'sku': 'SKU000121', 'qty': 2, 'amount': 6504.84, 'date': '2025-11-14', 'rating': 4.0}]"
279,Samir Singh,32,Male,9000000178,Visakhapatnam,,,Bronze,617,mobile,10359.44,4,3.8,32,Unsatisfied,"[{'order_id': 'ORD000084', 'sku': 'SKU000482', 'qty': 2, 'amount': 1340.0, 'date': '2025-11-11', 'rating': 4.4}, {'order_id': 'ORD000084', 'sku': 'SKU000694', 'qty': 1, 'amount': 2210.0, 'date': '2025-11-11', 'rating': 3.7}, {'order_id': 'ORD000084', 'sku': 'SKU000003', 'qty': 1, 'amount': 4619.44, 'date': '2025-11-11', 'rating': 3.0}, {'order_id': 'ORD000084', 'sku': 'SKU000848', 'qty': 1, 'amount': 2190.0, 'date': '2025-11-11', 'rating': 4.9}]"
280,Priya Singh,36,Female,9000000179,Gwalior,,,Bronze,105,whatsapp,71144.06,12,3.0,18,Neutral,"[{'order_id': 'ORD000413', 'sku': 'SKU000508', 'qty': 2, 'amount': 5460.0, 'date': '2025-11-14', 'rating': 3.3}, {'order_id': 'ORD000453', 'sku': 'SKU000046', 'qty': 2, 'amount': 7040.68, 'date': '2025-11-17', 'rating': 4.0}, {'order_id': 'ORD000453', 'sku': 'SKU000128', 'qty': 2, 'amount': 5744.44, 'date': '2025-11-17', 'rating': 4.2}, {'order_id': 'ORD000453', 'sku': 'SKU000176', 'qty': 1, 'amount': 1535.65, 'date': '2025-11-17', 'rating': 4.5}, {'order_id': 'ORD000453', 'sku': 'SKU000017', 'qty': 2, 'amount': 1942.14, 'date': '2025-11-17', 'rating': 4.6}, {'order_id': 'ORD000460', 'sku': 'SKU000348', 'qty': 3, 'amount': 6510.0, 'date': '2025-11-24', 'rating': 3.2}, {'order_id': 'ORD000460', 'sku': 'SKU000203', 'qty': 1, 'amount': 2228.6, 'date': '2025-11-24', 'rating': 3.4}, {'order_id': 'ORD000460', 'sku': 'SKU000247', 'qty': 2, 'amount': 7346.92, 'date': '2025-11-24', 'rating': 3.8}, {'order_id': 'ORD000691', 'sku': 'SKU000640', 'qty': 2, 'amount': 2300.0, 'date': '2025-12-05', 'rating': 3.9}, {'order_id': 'ORD000691', 'sku': 'SKU000184', 'qty': 2, 'amount': 2430.54, 'date': '2025-12-05', 'rating': 3.9}, {'order_id': 'ORD000703', 'sku': 'SKU000090', 'qty': 3, 'amount': 13796.550000000001, 'date': '2025-11-15', 'rating': 4.8}, {'order_id': 'ORD000703', 'sku': 'SKU000140', 'qty': 3, 'amount': 14808.54, 'date': '2025-11-15', 'rating': 4.1}]"
281,Isha Reddy,30,Female,9000000180,Ghaziabad,,,Silver,1664,mobile,21427.55,8,4.7,19,Satisfied,"[{'order_id': 'ORD000442', 'sku': 'SKU000451', 'qty': 2, 'amount': 3320.0, 'date': '2025-11-13', 'rating': 4.0}, {'order_id': 'ORD000442', 'sku': 'SKU000347', 'qty': 1, 'amount': 2330.0, 'date': '2025-11-13', 'rating': 4.8}, {'order_id': 'ORD000442', 'sku': 'SKU000513', 'qty': 3, 'amount': 4320.0, 'date': '2025-11-13', 'rating': 3.1}, {'order_id': 'ORD000442', 'sku': 'SKU000053', 'qty': 1, 'amount': 3937.55, 'date': '2025-11-13', 'rating': 3.4}, {'order_id': 'ORD000497', 'sku': 'SKU000482', 'qty': 1, 'amount': 670.0, 'date': '2025-12-02', 'rating': 4.4}, {'order_id': 'ORD000497', 'sku': 'SKU000355', 'qty': 3, 'amount': 2460.0, 'date': '2025-12-02', 'rating': 3.4}, {'order_id': 'ORD000497', 'sku': 'SKU000681', 'qty': 2, 'amount': 2340.0, 'date': '2025-12-02', 'rating': 3.1}, {'order_id': 'ORD000725', 'sku': 'SKU000731', 'qty': 1, 'amount': 2050.0, 'date': '2025-11-09', 'rating': 3.9}]"
282,Arjun Singh,34,Male,9000000181,Hyderabad,,,Bronze,503,kiosk,29827.4,5,4.0,15,Neutral,"[{'order_id': 'ORD000386', 'sku': 'SKU000303', 'qty': 2, 'amount': 6185.12, 'date': '2025-12-06', 'rating': 4.2}, {'order_id': 'ORD000386', 'sku': 'SKU000272', 'qty': 2, 'amount': 9280.16, 'date': '2025-12-06', 'rating': 3.0}, {'order_id': 'ORD000386', 'sku': 'SKU000464', 'qty': 2, 'amount': 2820.0, 'date': '2025-12-06', 'rating': 4.2}, {'order_id': 'ORD000386', 'sku': 'SKU000560', 'qty': 2, 'amount': 3140.0, 'date': '2025-12-06', 'rating': 3.8}, {'order_id': 'ORD000708', 'sku': 'SKU000016', 'qty': 2, 'amount': 8402.12, 'date': '2025-11-07', 'rating': 3.2}]"
